prefix,feature_type,level1,level2,level3,level4,description
unf,uro:ElectricityCable,core:terminationDate,,,,データ削除日
unf,uro:ElectricityCable,core:relativeToTerrain,,,,地表との関係
unf,uro:ElectricityCable,core:relativeToWater,,,,水面との関係
unf,uro:ElectricityCable,gen:stringAttribute,,,,汎用属性（文字列）
unf,uro:ElectricityCable,gen:intAttribute,,,,汎用属性（整数）
unf,uro:ElectricityCable,gen:doubleAttribute,,,,汎用属性（実数）
unf,uro:ElectricityCable,gen:dateAttribute,,,,汎用属性（日付）
unf,uro:ElectricityCable,gen:uriAttribute,,,,汎用属性（URI）
unf,uro:ElectricityCable,gen:measureAttribute,,,,汎用属性（単位付き計測値）
unf,uro:ElectricityCable,gen:genericAttributeSet,,,,汎用属性セット
unf,uro:ElectricityCable,frn:class,,,,分類
unf,uro:ElectricityCable,frn:function,,,,機能
unf,uro:ElectricityCable,frn:usage,,,,用途
unf,uro:ElectricityCable,frn:lod1Geometry,,,,lod1幾何
unf,uro:ElectricityCable,frn:lod2Geometry,,,,lod2幾何
unf,uro:ElectricityCable,frn:lod3Geometry,,,,lod3幾何
unf,uro:ElectricityCable,frn:lod4Geometry,,,,lod4幾何
unf,uro:ElectricityCable,uro:cityFurnitureDetailAttribute,,,,都市設備詳細情報
unf,uro:ElectricityCable,uro:cityFurnitureDetailAttribute,uro:facilityType,,,施設詳細区分
unf,uro:ElectricityCable,uro:cityFurnitureDetailAttribute,uro:description,,,設定等名称
unf,uro:ElectricityCable,uro:cityFurnitureDataQualityAttribute,,,,データ品質属性
unf,uro:ElectricityCable,uro:cityFurnitureDataQualityAttribute,uro:srcScale,,,地図情報レベル
unf,uro:ElectricityCable,uro:cityFurnitureDataQualityAttribute,uro:geometrySrcDesc,,,幾何属性作成方法
unf,uro:ElectricityCable,uro:cityFurnitureDataQualityAttribute,uro:thematicSrcDesc,,,主題属性作成方法
unf,uro:ElectricityCable,uro:cityFurnitureDataQualityAttribute,uro:appearanceSrcDesc,,,テクスチャ作成方法
unf,uro:ElectricityCable,uro:cityFurnitureDataQualityAttribute,uro:lodType,,,詳細LOD
unf,uro:ElectricityCable,uro:frnFacilityTypeAttribute,,,,施設分類属性
unf,uro:ElectricityCable,uro:frnFacilityTypeAttribute,uro:class,,,分野
unf,uro:ElectricityCable,uro:frnFacilityTypeAttribute,uro:function,,,施設区分
unf,uro:ElectricityCable,uro:frnFacilityIdAttribute.uro:FacilityIdAttribute,,,,施設識別属性
unf,uro:ElectricityCable,uro:frnFacilityIdAttribute.uro:FacilityIdAttribute,uro:id,,,識別子
unf,uro:ElectricityCable,uro:frnFacilityIdAttribute.uro:FacilityIdAttribute,uro:partId,,,部分ID
unf,uro:ElectricityCable,uro:frnFacilityIdAttribute.uro:FacilityIdAttribute,uro:branchId,,,枝番
unf,uro:ElectricityCable,uro:frnFacilityIdAttribute.uro:FacilityIdAttribute,uro:prefecture,,,都道府県
unf,uro:ElectricityCable,uro:frnFacilityIdAttribute.uro:FacilityIdAttribute,uro:city,,,市区町村
unf,uro:ElectricityCable,uro:frnFacilityIdAttribute.uro:FacilityIdAttribute,uro:route,,,路線
unf,uro:ElectricityCable,uro:frnFacilityIdAttribute.uro:FacilityIdAttribute,uro:startPost,,,起点側距離標
unf,uro:ElectricityCable,uro:frnFacilityIdAttribute.uro:FacilityIdAttribute,uro:endPost,,,終点側距離標
unf,uro:ElectricityCable,uro:frnFacilityIdAttribute.uro:FacilityIdAttribute,uro:startLat,,,起点経度
unf,uro:ElectricityCable,uro:frnFacilityIdAttribute.uro:FacilityIdAttribute,uro:startLong,,,起点緯度
unf,uro:ElectricityCable,uro:frnFacilityIdAttribute.uro:FacilityIdAttribute,uro:alternativeName,,,その他の名称
unf,uro:ElectricityCable,uro:frnFacilityIdAttribute.uro:RiverFacilityIdAttribute,,,,施設識別属性（河川管理施設）
unf,uro:ElectricityCable,uro:frnFacilityIdAttribute.uro:RiverFacilityIdAttribute,uro:id,,,識別子
unf,uro:ElectricityCable,uro:frnFacilityIdAttribute.uro:RiverFacilityIdAttribute,uro:partID,,,部分ID
unf,uro:ElectricityCable,uro:frnFacilityIdAttribute.uro:RiverFacilityIdAttribute,uro:branchID,,,枝番
unf,uro:ElectricityCable,uro:frnFacilityIdAttribute.uro:RiverFacilityIdAttribute,uro:prefecture,,,都道府県
unf,uro:ElectricityCable,uro:frnFacilityIdAttribute.uro:RiverFacilityIdAttribute,uro:city,,,市区町村
unf,uro:ElectricityCable,uro:frnFacilityIdAttribute.uro:RiverFacilityIdAttribute,uro:route,,,路線
unf,uro:ElectricityCable,uro:frnFacilityIdAttribute.uro:RiverFacilityIdAttribute,uro:startPost,,,起点側距離標
unf,uro:ElectricityCable,uro:frnFacilityIdAttribute.uro:RiverFacilityIdAttribute,uro:endPost,,,終点側距離標
unf,uro:ElectricityCable,uro:frnFacilityIdAttribute.uro:RiverFacilityIdAttribute,uro:startLat,,,起点経度
unf,uro:ElectricityCable,uro:frnFacilityIdAttribute.uro:RiverFacilityIdAttribute,uro:startLong,,,起点緯度
unf,uro:ElectricityCable,uro:frnFacilityIdAttribute.uro:RiverFacilityIdAttribute,uro:alternativeName,,,その他の名称
unf,uro:ElectricityCable,uro:frnFacilityIdAttribute.uro:RiverFacilityIdAttribute,uro:riverCode,,,河川管理コード
unf,uro:ElectricityCable,uro:frnFacilityIdAttribute.uro:RiverFacilityIdAttribute,uro:riverName,,,河川名称
unf,uro:ElectricityCable,uro:frnFacilityIdAttribute.uro:RiverFacilityIdAttribute,uro:sideType,,,左右岸区分
unf,uro:ElectricityCable,uro:frnFacilityIdAttribute.uro:RiverFacilityIdAttribute,uro:leftPost,,,左岸距離標
unf,uro:ElectricityCable,uro:frnFacilityIdAttribute.uro:RiverFacilityIdAttribute,uro:leftDistance,,,左岸距離標追加距離
unf,uro:ElectricityCable,uro:frnFacilityIdAttribute.uro:RiverFacilityIdAttribute,uro:rightPost,,,右岸距離標
unf,uro:ElectricityCable,uro:frnFacilityIdAttribute.uro:RiverFacilityIdAttribute,uro:rightDistance,,,右岸距離標追加距離
unf,uro:ElectricityCable,uro:frnFacilityIdAttribute.uro:RiverFacilityIdAttribute,uro:leftStartPost,,,左岸上流側距離標
unf,uro:ElectricityCable,uro:frnFacilityIdAttribute.uro:RiverFacilityIdAttribute,uro:leftStartDistance,,,左岸上流側距離標追加距離
unf,uro:ElectricityCable,uro:frnFacilityIdAttribute.uro:RiverFacilityIdAttribute,uro:leftEndPost,,,左岸下流側距離標
unf,uro:ElectricityCable,uro:frnFacilityIdAttribute.uro:RiverFacilityIdAttribute,uro:leftEndDistance,,,左岸下流側距離標追加距離
unf,uro:ElectricityCable,uro:frnFacilityIdAttribute.uro:RiverFacilityIdAttribute,uro:rightStartPost,,,右岸上流側距離標
unf,uro:ElectricityCable,uro:frnFacilityIdAttribute.uro:RiverFacilityIdAttribute,uro:rightStartDistance,,,右岸上流側距離標追加距離
unf,uro:ElectricityCable,uro:frnFacilityIdAttribute.uro:RiverFacilityIdAttribute,uro:rightEndPost,,,右岸下流側距離標
unf,uro:ElectricityCable,uro:frnFacilityIdAttribute.uro:RiverFacilityIdAttribute,uro:rightEndDistance,,,右岸下流側距離標追加距離
unf,uro:ElectricityCable,uro:frnFacilityAttribute.HarborFacility,,,,水域施設
unf,uro:ElectricityCable,uro:frnFacilityAttribute.HarborFacility,uro:facilityId,,,対象施設内での識別子
unf,uro:ElectricityCable,uro:frnFacilityAttribute.HarborFacility,uro:facilityDetailType,,,施設種類
unf,uro:ElectricityCable,uro:frnFacilityAttribute.HarborFacility,uro:portName,,,港湾名
unf,uro:ElectricityCable,uro:frnFacilityAttribute.HarborFacility,uro:portStatus,,,港格
unf,uro:ElectricityCable,uro:frnFacilityAttribute.HarborFacility,uro:district,,,地区名
unf,uro:ElectricityCable,uro:frnFacilityAttribute.HarborFacility,uro:grantType,,,施設区分名
unf,uro:ElectricityCable,uro:frnFacilityAttribute.HarborFacility,uro:isDesignated,,,特定技術基準対象施設
unf,uro:ElectricityCable,uro:frnFacilityAttribute.HarborFacility,uro:degradationLevel,,,性能低下度
unf,uro:ElectricityCable,uro:frnFacilityAttribute.HarborFacility,uro:geologicalType,,,地質名
unf,uro:ElectricityCable,uro:frnFacilityAttribute.HarborFacility,uro:obstructingStructures,,,構造物による制限－構造物名
unf,uro:ElectricityCable,uro:frnFacilityAttribute.HarborFacility,uro:structuralLimitations,,,構造物による制限
unf,uro:ElectricityCable,uro:frnFacilityAttribute.HarborFacility,uro:length,,,長さ
unf,uro:ElectricityCable,uro:frnFacilityAttribute.HarborFacility,uro:minimumWidth,,,幅員－最小
unf,uro:ElectricityCable,uro:frnFacilityAttribute.HarborFacility,uro:maximumWidth,,,幅員－最大
unf,uro:ElectricityCable,uro:frnFacilityAttribute.HarborFacility,uro:plannedDepth,,,計画深
unf,uro:ElectricityCable,uro:frnFacilityAttribute.HarborFacility,uro:currentDepth,,,現在の水深
unf,uro:ElectricityCable,uro:frnFacilityAttribute.HarborFacility,uro:isDredged,,,浚渫の有無
unf,uro:ElectricityCable,uro:frnFacilityAttribute.HarborFacility,uro:areaType,,,内外区分
unf,uro:ElectricityCable,uro:frnFacilityAttribute.HarborFacility,uro:innerArea,,,面積_防波堤等の内側
unf,uro:ElectricityCable,uro:frnFacilityAttribute.HarborFacility,uro:outerArea,,,面積_防波堤等の外側
unf,uro:ElectricityCable,uro:frnFacilityAttribute.HarborFacility,uro:totalCost,,,事業費－総額
unf,uro:ElectricityCable,uro:frnFacilityAttribute.HarborFacility,uro:subsidy,,,事業費－補助金額
unf,uro:ElectricityCable,uro:frnFacilityAttribute.HarborFacility,uro:note,,,備考
unf,uro:ElectricityCable,uro:frnFacilityAttribute.PortProtectiveFacility,,,,外郭施設
unf,uro:ElectricityCable,uro:frnFacilityAttribute.PortProtectiveFacility,uro:facilityId,,,対象施設内での識別子
unf,uro:ElectricityCable,uro:frnFacilityAttribute.PortProtectiveFacility,uro:facilityDetailType,,,施設種類
unf,uro:ElectricityCable,uro:frnFacilityAttribute.PortProtectiveFacility,uro:portName,,,港湾名
unf,uro:ElectricityCable,uro:frnFacilityAttribute.PortProtectiveFacility,uro:portStatus,,,港格
unf,uro:ElectricityCable,uro:frnFacilityAttribute.PortProtectiveFacility,uro:district,,,地区名
unf,uro:ElectricityCable,uro:frnFacilityAttribute.PortProtectiveFacility,uro:grantType,,,施設区分名
unf,uro:ElectricityCable,uro:frnFacilityAttribute.PortProtectiveFacility,uro:isDesignated,,,特定技術基準対象施設
unf,uro:ElectricityCable,uro:frnFacilityAttribute.PortProtectiveFacility,uro:degradationLevel,,,性能低下度
unf,uro:ElectricityCable,uro:frnFacilityAttribute.PortProtectiveFacility,uro:structureType,,,構造形式
unf,uro:ElectricityCable,uro:frnFacilityAttribute.PortProtectiveFacility,uro:mainMaterial,,,主要用材
unf,uro:ElectricityCable,uro:frnFacilityAttribute.PortProtectiveFacility,uro:totalCost,,,事業費－総額
unf,uro:ElectricityCable,uro:frnFacilityAttribute.PortProtectiveFacility,uro:subsidy,,,事業費－補助金額
unf,uro:ElectricityCable,uro:frnFacilityAttribute.PortProtectiveFacility,uro:note,,,備考
unf,uro:ElectricityCable,uro:frnFacilityAttribute.MooringFacility,,,,係留施設
unf,uro:ElectricityCable,uro:frnFacilityAttribute.MooringFacility,uro:facilityId,,,対象施設内での識別子
unf,uro:ElectricityCable,uro:frnFacilityAttribute.MooringFacility,uro:facilityDetailType,,,施設種類
unf,uro:ElectricityCable,uro:frnFacilityAttribute.MooringFacility,uro:portName,,,港湾名
unf,uro:ElectricityCable,uro:frnFacilityAttribute.MooringFacility,uro:portStatus,,,港格
unf,uro:ElectricityCable,uro:frnFacilityAttribute.MooringFacility,uro:district,,,地区名
unf,uro:ElectricityCable,uro:frnFacilityAttribute.MooringFacility,uro:grantType,,,施設区分名
unf,uro:ElectricityCable,uro:frnFacilityAttribute.MooringFacility,uro:isDesignated,,,特定技術基準対象施設
unf,uro:ElectricityCable,uro:frnFacilityAttribute.MooringFacility,uro:degradationLevel,,,性能低下度
unf,uro:ElectricityCable,uro:frnFacilityAttribute.MooringFacility,uro:mainPartLength,,,延長_機能保有延長
unf,uro:ElectricityCable,uro:frnFacilityAttribute.MooringFacility,uro:totalLength,,,延長－取付部を含む延長
unf,uro:ElectricityCable,uro:frnFacilityAttribute.MooringFacility,uro:facilityWidth,,,施設の幅
unf,uro:ElectricityCable,uro:frnFacilityAttribute.MooringFacility,uro:apronWidth,,,エプロン幅
unf,uro:ElectricityCable,uro:frnFacilityAttribute.MooringFacility,uro:plannedDepth,,,計画深
unf,uro:ElectricityCable,uro:frnFacilityAttribute.MooringFacility,uro:currentDepth,,,現在の水深
unf,uro:ElectricityCable,uro:frnFacilityAttribute.MooringFacility,uro:area,,,面積
unf,uro:ElectricityCable,uro:frnFacilityAttribute.MooringFacility,uro:ceilingHeight,,,天端高
unf,uro:ElectricityCable,uro:frnFacilityAttribute.MooringFacility,uro:gravityResistant,,,耐重力
unf,uro:ElectricityCable,uro:frnFacilityAttribute.MooringFacility,uro:form,,,形態
unf,uro:ElectricityCable,uro:frnFacilityAttribute.MooringFacility,uro:mainVessels,,,主要利用船舶の種類
unf,uro:ElectricityCable,uro:frnFacilityAttribute.MooringFacility,uro:mooringPostWeight,,,附帯設備－係船柱重量
unf,uro:ElectricityCable,uro:frnFacilityAttribute.MooringFacility,uro:numberOfMooringPosts,,,附帯設備－係船柱の数
unf,uro:ElectricityCable,uro:frnFacilityAttribute.MooringFacility,uro:resistantMaterial,,,附帯設備－防げん材
unf,uro:ElectricityCable,uro:frnFacilityAttribute.MooringFacility,uro:lighting,,,附帯設備－照明設備
unf,uro:ElectricityCable,uro:frnFacilityAttribute.MooringFacility,uro:stairs,,,附帯設備－階段等
unf,uro:ElectricityCable,uro:frnFacilityAttribute.MooringFacility,uro:lifesavingAppliances,,,附帯設備－救命設備の名称
unf,uro:ElectricityCable,uro:frnFacilityAttribute.MooringFacility,uro:numberOfLifesavingAppliances,,,附帯設備－救命設備の数
unf,uro:ElectricityCable,uro:frnFacilityAttribute.MooringFacility,uro:bumper,,,附帯設備－車止め
unf,uro:ElectricityCable,uro:frnFacilityAttribute.MooringFacility,uro:numberOfVehicleBoardings,,,附帯設備－車両乗降設備－基数
unf,uro:ElectricityCable,uro:frnFacilityAttribute.MooringFacility,uro:vehicleBoardingWidth,,,附帯設備－車両乗降設備－幅員
unf,uro:ElectricityCable,uro:frnFacilityAttribute.MooringFacility,uro:shipType,,,船型
unf,uro:ElectricityCable,uro:frnFacilityAttribute.MooringFacility,uro:numberOfSeats,,,対象船舶－船席数
unf,uro:ElectricityCable,uro:frnFacilityAttribute.MooringFacility,uro:mainCargo,,,主要取扱貨物名
unf,uro:ElectricityCable,uro:frnFacilityAttribute.MooringFacility,uro:structureType,,,構造形式
unf,uro:ElectricityCable,uro:frnFacilityAttribute.MooringFacility,uro:mainMaterial,,,主要用材
unf,uro:ElectricityCable,uro:frnFacilityAttribute.MooringFacility,uro:totalCost,,,事業費－総額
unf,uro:ElectricityCable,uro:frnFacilityAttribute.MooringFacility,uro:subsidy,,,事業費－補助金額
unf,uro:ElectricityCable,uro:frnFacilityAttribute.MooringFacility,uro:note,,,備考
unf,uro:ElectricityCable,uro:frnFacilityAttribute.PortTransportationFacility,,,,臨港交通施設
unf,uro:ElectricityCable,uro:frnFacilityAttribute.PortTransportationFacility,uro:facilityId,,,対象施設内での識別子
unf,uro:ElectricityCable,uro:frnFacilityAttribute.PortTransportationFacility,uro:facilityDetailType,,,施設種類
unf,uro:ElectricityCable,uro:frnFacilityAttribute.PortTransportationFacility,uro:portName,,,港湾名
unf,uro:ElectricityCable,uro:frnFacilityAttribute.PortTransportationFacility,uro:portStatus,,,港格
unf,uro:ElectricityCable,uro:frnFacilityAttribute.PortTransportationFacility,uro:district,,,地区名
unf,uro:ElectricityCable,uro:frnFacilityAttribute.PortTransportationFacility,uro:grantType,,,施設区分名
unf,uro:ElectricityCable,uro:frnFacilityAttribute.PortTransportationFacility,uro:isDesignated,,,特定技術基準対象施設
unf,uro:ElectricityCable,uro:frnFacilityAttribute.PortTransportationFacility,uro:degradationLevel,,,性能低下度
unf,uro:ElectricityCable,uro:frnFacilityAttribute.PortTransportationFacility,uro:structureType,,,構造形式
unf,uro:ElectricityCable,uro:frnFacilityAttribute.PortTransportationFacility,uro:startingPoint,,,起終点
unf,uro:ElectricityCable,uro:frnFacilityAttribute.PortTransportationFacility,uro:length,,,長さ
unf,uro:ElectricityCable,uro:frnFacilityAttribute.PortTransportationFacility,uro:area,,,面積
unf,uro:ElectricityCable,uro:frnFacilityAttribute.PortTransportationFacility,uro:beddingWidth,,,規模_道路敷幅
unf,uro:ElectricityCable,uro:frnFacilityAttribute.PortTransportationFacility,uro:numberOfLanes,,,規模_車線数
unf,uro:ElectricityCable,uro:frnFacilityAttribute.PortTransportationFacility,uro:parkingLotCapacityOfBus,,,規模_駐車場収容台数_バス
unf,uro:ElectricityCable,uro:frnFacilityAttribute.PortTransportationFacility,uro:parkingLotCapacityOfCars,,,規模_駐車場収容台数_乗用車
unf,uro:ElectricityCable,uro:frnFacilityAttribute.PortTransportationFacility,uro:routeType,,,規模_単線・複線区分
unf,uro:ElectricityCable,uro:frnFacilityAttribute.PortTransportationFacility,uro:heightToDigit,,,規模_桁下高
unf,uro:ElectricityCable,uro:frnFacilityAttribute.PortTransportationFacility,uro:heightLimit,,,規模_制限高
unf,uro:ElectricityCable,uro:frnFacilityAttribute.PortTransportationFacility,uro:minimumWidth,,,幅員－最小
unf,uro:ElectricityCable,uro:frnFacilityAttribute.PortTransportationFacility,uro:minimumDepth,,,規模_最小水深
unf,uro:ElectricityCable,uro:frnFacilityAttribute.PortTransportationFacility,uro:numberOfAircraftParkingSpaces,,,規模_駐機数
unf,uro:ElectricityCable,uro:frnFacilityAttribute.PortTransportationFacility,uro:pavementType,,,舗装形態/塗装形態
unf,uro:ElectricityCable,uro:frnFacilityAttribute.PortTransportationFacility,uro:mainCargo,,,主要取扱貨物名
unf,uro:ElectricityCable,uro:frnFacilityAttribute.PortTransportationFacility,uro:totalCost,,,事業費－総額
unf,uro:ElectricityCable,uro:frnFacilityAttribute.PortTransportationFacility,uro:subsidy,,,事業費－補助金額
unf,uro:ElectricityCable,uro:frnFacilityAttribute.PortTransportationFacility,uro:note,,,備考
unf,uro:ElectricityCable,uro:frnFacilityAttribute.NavigationAssistanceFacility,,,,航行補助施設
